source_id,source_name,iso3_country,subsector,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,green_lcoh_eur_mwh,gas_benchmark_eur_mwh,lcoh_ratio_vs_gas,below_gas,hp_heat_share,ihb_heat_share,pv_required_mwdc,land_required_km2,local_fit_fraction,land_matched_heat_mwh,green_and_local_heat_mwh,low_temp_hp_solar,steam_hp_solar,ihb_solar
1566831,Sidenor Steel Industry Thessaloniki plant,GRC,iron-and-steel,182300.19493177385,42.20377207891265,0.189547247716895,67.9867844849001,63.362352941176475,1.0729838986253681,False,0.0031299904183966776,0.9968700095816033,115.40838621680996,2.308167724336199,1.0,182300.19493177385,0.0,48.51851851851852,63.77777777777777,68.0
1566830,Sovel Almyros steel plant,GRC,iron-and-steel,307631.5789473683,27.37757228682908,0.1959581552511415,67.98678448490011,63.362352941176475,1.0729838986253684,False,0.0031299904183966784,0.9968700095816033,188.3802158092908,3.767604316185816,1.0,307631.5789473683,0.0,48.51851851851852,63.77777777777777,68.0
3673067,St. Nicolas aluminium plant,GRC,aluminum,89032.83369022128,1.731377790254002,0.202825256849315,68.0,63.362352941176475,1.0731924690853725,False,0.0,1.0,52.74732622259226,1.0549465244518452,1.0,89032.83369022128,0.0,48.51851851851852,63.77777777777777,68.0
38471632,Vie Bon,GRC,textiles-leather-apparel,14074.421453267494,37.37536731893694,0.1878949178082191,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.4838009737395,0.08967601947479001,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38471665,Xatzis-Katsikas,GRC,textiles-leather-apparel,14074.421453267494,2.0839743654095813,0.1903832888127853,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.425196248488269,0.08850392496976538,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38478421,Young Power,GRC,textiles-leather-apparel,14074.421453267494,14.448249950958132,0.1891318595890411,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.454476454997074,0.08908952909994149,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38478776,Benetton Tekstil D.O.O.,HRV,textiles-leather-apparel,37133.42810800525,32.673977705323935,0.1726516164383561,57.97326892109499,70.89176470588235,0.8177715586798556,True,0.8999999999999999,0.09999999999999998,12.874346825449225,0.25748693650898447,1.0,37133.42810800525,37133.42810800525,50.128824476650564,66.19323671497584,72.34782608695652
44375549,Drava Paper Mill ,HRV,pulp-and-paper,46392.68996575783,60.36804650235209,0.1686803847031963,66.05055496942884,70.89176470588235,0.9317098430750194,True,0.9731800766283524,0.026819923371647507,18.63720798155573,0.37274415963111457,1.0,46392.68996575783,46392.68996575783,50.128824476650564,66.19323671497584,72.34782608695652
44375550,Drvenjača d.d.,HRV,pulp-and-paper,46392.68996575783,0.0651967106933592,0.1676553573059361,65.82083735909823,70.89176470588235,0.9284694439781191,True,0.93,0.07000000000000002,19.199360299900338,0.38398720599800673,0.16978875773714613,7876.957197370587,7876.957197370587,50.128824476650564,66.19323671497584,72.34782608695652
38475660,Fa.Is.A. D.O.O.,HRV,textiles-leather-apparel,37133.42810800525,16.291669382471657,0.1870367636986301,57.97326892109499,70.89176470588235,0.8177715586798556,True,0.8999999999999999,0.09999999999999998,11.884170502347647,0.23768341004695295,1.0,37133.42810800525,37133.42810800525,50.128824476650564,66.19323671497584,72.34782608695652
