source_name,source_id,system:index,tree_cover_km2,shrubland_km2,grassland_km2,cropland_km2,built_up_km2,bare_sparse_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
Danish Crown A/S - Aalborg,38480351,000000000000000001bf,60.26062806815427,,128.42186975095169,252.98544475132346,43.56807348607179,1.435143832672119,,34.44998221610144,0.17285520531592274,,
Danish Crown A/S - Herning,38480352,000000000000000001c0,98.83476639773988,,85.80545799783674,289.4243367037724,31.065729620898438,0.2763004187890146,,0.15985364544677735,0.0,,
Danish Crown A/S - Ringsted,38480356,000000000000000001c1,91.87374996197605,,92.9117380510073,306.12901632141103,21.744816810642728,0.10445006695556641,,0.01535641421508789,0.0,,
Danpo A/S,38480357,000000000000000001c2,105.88082539422693,,133.00735272879794,251.88264531061876,17.58415487884318,0.3075159260882209,,0.02490889776611328,0.0,,
Dantoy A/S,38479027,000000000000000001c3,83.28215526275274,,58.289734530467804,14.79058629936284,107.0900094856757,0.7244979400960286,,14.887218739133578,0.015238212829589844,,
Faxe Kalk - Ovnanlæg,38467375,000000000000000001c4,78.1843873030188,,66.19712364961921,229.34302411083448,12.55089808081749,0.43279494091653264,,114.12464802905365,0.0015458114624023436,,
Lantmännen Cerealia A/S,38480358,000000000000000001c5,63.559093695267414,,90.23111471665098,278.2103803581226,33.4351968061052,0.2424619332885742,,34.31052178697582,0.010420159666652306,,
Leca Danmark A/S,38469002,000000000000000001c6,70.38461836195427,,90.6735517955882,312.14803464330936,32.32204725251774,0.7557867896704581,,0.6203286645202637,0.19746698306274413,,
Mp Denmark A/S,38480192,000000000000000001c7,94.2458470502666,,93.6681779948403,294.5304038759506,30.355913238343966,0.20155774847412108,,0.029177607513427736,0.006043744293212891,,
Nordic Sugar A/S Nakskov,38480348,000000000000000001c8,34.95518661584569,,32.89807260044975,354.64635049222983,8.611994502572093,0.12624587994384764,,65.66480068160647,0.1236273272705078,,
Nordic Sugar A/S Nykøbing,38480349,000000000000000001c9,60.3461199508641,,56.66852667553615,305.5469033408641,14.842601834298655,0.07078533221435547,,73.59979316887987,0.07137947973632812,,
Rockwool A/S,38468999,000000000000000001ca,54.17326711645352,9.896207275390625E-4,109.24432299999692,236.06323009113467,14.228700076715446,0.5341516447753907,,17.764233381666116,0.005930213592529297,,
Rockwool A/S - Vamdrup,38468998,000000000000000001cb,90.49498594279281,,113.32010554789696,317.37366712358676,31.24591912809257,0.14219075399780273,,0.3985497358019062,0.013844744732666017,,
Royal Unibrew A/S Albani Bryggerierne A/S,38480361,000000000000000001cc,88.01338109292841,,111.3478753921184,244.92754482316207,64.41603157643613,0.6798926188354493,,11.040733937604235,0.17648750463867188,,
"Royal Unibrew A/S, Faxe Bryggeri",38480359,000000000000000001cd,88.03909220534598,,72.91974984743362,246.5038583742876,14.291671332863006,0.4365768091430664,,89.01602567024737,0.00102999560546875,,
Saint-Gobain Isover A/S,38469001,000000000000000001ce,88.73290639323082,,112.74749387899253,317.9637592397456,31.963304160266475,0.14219075399780273,,0.9315874768846704,0.01431174560546875,,
Scanhide A.M.B.A.,38480206,000000000000000001cf,66.05657463104228,,64.30624638943542,161.45174750339044,17.545817057586074,0.11974669104003906,,113.70615497782964,0.014974825500488282,,
Triplenine A/S,38480219,000000000000000001d0,42.14484220034215,0.0,55.1820169347655,85.31211180194708,28.152556376313324,0.9602760992736816,,8.562678922424316,0.015340203491210937,,
Viking Malt A/S,38480360,000000000000000001d1,53.71601488503274,,64.3304199514907,209.35734112447443,12.160464115891164,0.4546946053466797,,97.41895286095189,0.036231964599609374,,
ALCOA INESPAL - AVILÉS,3673159,000000000000000001d2,30.225743606014476,0.10265170694723691,60.89341892432073,5.088998518270815,14.819869904700186,0.7469010971629424,,8.489465502607755,0.0352043363647461,,
"ALCOA INESPAL, S.A. - LA CORUÑA",3673160,000000000000000001d3,43.81178930106465,0.757637323059082,49.046713927285346,3.895118012297029,23.60602424335315,0.9124930620133942,,7.18061825120706,0.041226487731933596,,
"ALCOA TRANSFORMACION DE PRODUCTOS, S.L. (ALCOA TRANSFORMACIÓN DE PRODUCTOS, S.L.)",3673161,000000000000000001d4,25.840936049927468,0.0,18.64792234363487,0.3915449343261719,14.420324090141989,0.0957400980834961,,0.07215131665039062,0.0,,
Ab Azucarera Iberia S.L.U De Miranda,38480923,000000000000000001d5,11.604115814330093,7.216452485873353,14.416386918614528,163.43045155640806,12.821033786440859,0.7725926550333659,,0.23861776165771484,0.037689705200195316,,
Aboño Cement Plant,32438403,000000000000000001d6,28.530401040345907,0.10439085070800781,60.95067774446398,3.941124083873795,20.672346286811134,1.7560202287372666,,195.90355989560092,0.0052133137817382815,,
Acerinox Europa Los Barrios steel plant,1566801,000000000000000001d7,25.03431815240886,0.5355621826760685,35.44933876514316,2.8050681536254882,28.90038516835506,2.1274097815178368,,70.87798208550929,0.23049166015625,,
Affinity Petcare,38480903,000000000000000001d8,35.23113382795433,24.820709484240002,73.67502781686818,99.91769604649656,49.94985070987118,5.286759114801862,,10.9487648919953,0.006089357055664063,,
Agc Flatglass Iberica,38469285,000000000000000001d9,70.14602034817497,8.397874462384632,89.40477515698043,27.850261310778105,37.94833518844641,5.4376976921338835,,291.7421127737377,0.6081905278320312,,
Agraz S.A.,38481015,000000000000000001da,97.04659573109727,10.027541083234242,211.13032080347,224.1800928124949,23.856369243217447,2.0582148318641815,,2.421368409926949,,,
"Aiala Vidrio, S.A. (Vidrala)",38469279,000000000000000001db,22.49538166670521,0.003941599182128906,20.435522638242954,0.792490969590849,15.98605896329729,0.15049036861620135,,0.6821638793677237,,,
Alcala Cement Plant,32438397,000000000000000001dc,107.98455048332333,12.463344797999,116.25663321226301,269.06798982325313,97.63921080164887,7.636122655278704,,4.22600897585521,0.02357342565917969,,
Alcanar Cement Plant,1896716,000000000000000001dd,70.56339267726757,38.716637209624324,72.62845972551065,46.21741991646275,19.7849688937926,2.338631495534381,,38.97635165713967,0.4421356497953527,,
Alconera Cement Plant,1896699,000000000000000001de,53.0719013223051,2.033637354143928,179.3790532725447,107.62707792290902,10.690567102005783,2.3554319859635897,,0.8604250648803711,,,
"Alcurnia Alimentación, S. L. U. - Fábrica De Alguazas",38480933,000000000000000001df,98.72675570574235,11.246386995436726,142.3803236371764,46.94143606170222,80.07047432313064,46.01265611073093,,1.5462541351928711,,,
Alicante Cement Plant,32438400,000000000000000001e0,22.382992147345092,20.591193070492256,157.37021295562127,19.941600393541048,69.85171584784392,34.89623550479138,,54.79816707691768,0.10864278137207031,,
Antex Angles Textile Sa,38469728,000000000000000001e1,67.96316450350292,2.265084909483906,19.798486569196157,59.382254626102956,24.03656836626839,0.6233345050642425,,0.0970382412109375,0.002679322998046875,,
Aprestos De Laneria Spa,38479107,000000000000000001e2,49.92622882429127,4.645484239655139,24.13608772530877,30.112646811061488,96.80026112011888,1.8330181721107635,,0.12164359422032973,,,
ArcelorMittal Asturias (Aviles) steel plant,1566806,000000000000000001e3,32.91915560847264,0.13362600286003562,70.63941357641744,4.954628031649242,24.40570875458697,2.0013935491608263,,38.27450792049297,0.006516566833496094,,
ArcelorMittal Asturias (Gijón) steel plant,1566799,000000000000000001e4,38.94250897671905,0.15470134899902344,83.03879157393465,4.2821672736440615,27.154692178666902,1.8149210203565411,,125.36561307930778,0.0052133137817382815,,
ArcelorMittal Olaberria-Bergara (Olaberria) steel plant,1566805,000000000000000001e5,9.703989211163929,0.00197189013671875,6.362690323542097,0.14109553043763404,4.6208984128848805,0.03616011950683594,,0.37595245068359373,,,
ArcelorMittal Sestao steel plant,1566800,000000000000000001e6,32.663515498480336,0.0477808603515625,34.25117079275549,0.588772543181296,40.86428972262824,0.8676994804077148,,111.84223821912009,0.09413618768310547,,
Arrigorriaga Cement Plant,32438406,000000000000000001e7,29.59756756091643,0.03339146209716797,24.237387043963036,0.40361393933177275,30.480295461426742,0.3202641591796875,,1.4822387674244597,6.545202026367187E-4,,
"Avinatur Sur Producciones Avícolas, S.L.U.",38481014,000000000000000001e8,36.582463765135515,9.902742918860822,79.53367158955278,131.13238049744083,13.59339716917174,70.0118611004332,,1.640420570678711,,,
"Avícola Moraleja, S.A.",38480909,000000000000000001e9,22.863357899414773,0.8298909824003332,110.36755767607255,244.58957517427757,113.3977144761138,3.623429419288545,,0.18574262295879287,,,
Azucarera De Jerez - Centro De Guadalete,38480979,000000000000000001ea,29.731296550059607,11.835165240405274,103.4118701866951,292.2693505644317,45.7985812789814,15.230628605566165,,20.526968021970013,8.062395949035645,,
Azucarera De La Bañeza,38481017,000000000000000001eb,71.37557850003161,18.636715745777565,83.97307751330719,352.6815739489588,15.573271916323197,0.8923994051164216,,0.6381997523523667,,,
Azucarera De Toro,38480972,000000000000000001ec,34.58337838735255,10.110745060642138,62.30818216122501,381.9996669799853,9.482378342367735,3.4775625357594215,,0.42896789880371095,,,
Azucarera La Rinconada,38480912,000000000000000001ed,149.49096735373587,11.563128723257506,92.90008463653656,247.46851994583378,79.92081488920155,8.980732255704993,,8.674809526023235,0.019246847412109375,,
Añorga Cement Plant,32438408,000000000000000001ee,15.38329384272916,0.0,10.11167945751235,0.5373010776977539,17.736479552696554,0.37851107788085936,,108.85186950361984,0.0019650166015625,,
Ba Glass Spain Villafranca,38469298,000000000000000001ef,39.33135633402627,5.108642544437902,110.64318524565184,373.3835330064937,17.067537188453823,13.013229518100871,,5.856665975967706,,,
"Ba Glass Spain, S.L.",38469269,000000000000000001f0,53.874893565632654,15.450524834674665,197.9244879480913,228.7504938953848,38.79128039632785,2.1592581718170765,,0.8631786107575061,0.03315989227294922,,
Belda Lloréns,38469555,000000000000000001f1,32.32078110597258,23.18578995203139,58.16968315148634,48.35170049188519,14.013614554365809,10.45432167680281,,0.2167810523061715,,,
Best Partner Consulting,38470463,000000000000000001f2,103.96408131971336,18.551252153356458,150.9410433026683,111.24758736055571,64.59653489639989,16.778917498314716,,8.003770427807378,0.26014114654541015,,
"Bonet Spain, S.L",38469296,000000000000000001f3,52.70677964837433,42.9537917212795,90.01280302208157,46.72096550269199,18.031322295836922,3.296689116439999,,2.741557189724073,0.180243540897145,,
Borges Agricultural & Industrial Edible Oils,38481029,000000000000000001f4,25.803721259938914,10.42765673757803,33.903636055755044,202.5535898608465,14.35301858281585,2.2078287794203812,,0.5372986232357249,,,
Bunge Iberica,38481011,000000000000000001f5,15.917921529041013,1.8451034541274125,15.580251827321732,5.869753500783642,100.78378454555038,4.3479098079216465,,270.73075174403294,0.006077059020996094,,
Bunge Iberica,38480902,000000000000000001f6,19.403576370390297,0.04254269384765625,20.436058082029096,0.30730762594233496,28.8922827536748,0.9252189595336914,,264.9234479425317,0.09413618768310547,,
Bunge Ibérica,38480913,000000000000000001f7,33.179939588575145,2.6628581711940402,62.564637319322024,44.39890962854387,95.33519516887631,5.470966765782735,,280.8295109193257,0.24035890447567212,,
"Bunge Ibérica, S.A.U.",38481025,000000000000000001f8,17.747383585244567,2.026366909548292,37.27936495485695,91.31133310362104,32.70019722163229,6.817991597204588,,8.117967373033471,0.0014223875732421874,,
Bunol Cement Plant,32438398,000000000000000001f9,66.80527523860411,17.423679403283213,65.77833012405671,34.146390021227795,12.36717245823065,3.0190529367869656,,0.06666404626464843,,,
Cales De Pachs,38467724,000000000000000001fa,31.52182694376123,20.05847922085128,63.47018155903679,94.70596434635796,28.014103412785072,3.5110806682619584,,0.05396525091552734,0.0,,
Calzados Cienta Slu,38477200,000000000000000001fb,31.824948036019354,33.206241746892715,58.89333356376117,120.56817836436535,12.305534142899576,2.9073641530639645,,0.7084844290661382,0.006658897216796875,,
"Campo De San Juan, S.L.",38480929,000000000000000001fc,6.837959420515711,15.278378665227674,48.411068711025344,402.45845249519596,17.837114822409955,7.7098258610777615,,0.07227770629882813,0.004864288452148437,,
Carboneras Cement Plant,32438409,000000000000000001fd,0.1944247796020508,0.11983113623046875,8.976488838060089,1.5320525975090478,3.331469760457596,3.3928857530237533,,314.6617824436198,0.0,,
Cargill (Barcelona),38480857,000000000000000001fe,14.89378229951962,1.591040395820647,16.228452720632514,6.552514772634469,96.03528200937052,4.355454166464413,,257.4368068742503,0.006077059020996094,,
Cargill (Martorell),38480889,000000000000000001ff,43.93664621469415,7.3094080372374295,24.167539695688284,17.983273087523457,63.235010716996,3.217236439503629,,0.24392118194580079,,,
Cargill (Reus),38480969,00000000000000000200,94.32018250752911,46.848846791758106,90.77545339052328,38.462670514113,70.04944330570834,4.953548451094325,,21.418178259831684,0.006776516845703125,,
Castellar Vidrio,38469256,00000000000000000201,48.50778961136929,4.513475522819728,23.375319319927623,29.032358591777957,90.5049388892198,1.7707586708374023,,0.11909620001220703,,,
Castillejo Cement Plant,1896717,00000000000000000202,9.903311423177563,2.0848866111857096,95.08528033570893,269.8956452825772,17.12423866964566,11.840749046737852,,0.5978205937722599,0.0048271500244140625,,
Castma S.L,38475267,00000000000000000203,101.89486361057781,27.30324731916407,95.41192627553829,13.828187361354457,55.64948448725059,6.064312142345474,,71.68166262124598,0.1239697925415039,,
Celsa Barcelona Castellbisbal steel plant,1566803,00000000000000000204,42.6137087935652,5.902104445013307,22.0878016293773,12.6288551423359,92.45777865100003,2.6733473969480026,,0.22846513787841796,0.0,,
Celsa Global Steel Wire Santander plant,1566808,00000000000000000205,27.782758066695624,0.07579638372802734,84.19772657538417,11.519241616461061,30.448103043878294,0.6905435177612305,,264.8022246598649,1.7068399056444354,,
Celsa Nervacero steel plant,1566812,00000000000000000206,29.521425969672226,0.04908746923828125,29.685174205291876,0.5834250124693627,39.00838648141707,0.8624717379760742,,118.6364515470331,0.09413618768310547,,
Centro De Marchena,38480973,00000000000000000207,93.78446420228993,3.7818055275768807,54.3838715446327,379.4607337234677,9.761697182218668,3.2553477379933087,,0.5199220713632621,,,
Centro Industrial Chapela,38481038,00000000000000000208,50.55243902058056,0.2188377424926758,36.35364617703712,0.2212910059800092,24.06918965487083,0.337870237752518,,37.57763626089082,0.02461225402832031,,
Cerfrit,38469237,00000000000000000209,96.82103585675004,18.257211691011303,91.85023215635485,15.318579813045488,34.58241924710646,3.820004797895125,,156.82387186603887,0.10701789953613282,,
Coloresmalt,38469234,0000000000000000020a,60.35489013662349,19.62349671463838,37.75615488570677,20.842111931276094,8.992947992525227,2.8894545713094075,,0.6304730987548828,,,
Colorificio Cerámico Bonet,38469286,0000000000000000020b,77.97603682947374,16.60407598430463,33.67625104017262,6.904338184526032,18.73306959823501,3.9174986539866725,,0.6794015252685547,,,
Colorobbia España,38469275,0000000000000000020c,61.606335768483845,39.27668791515035,94.5649192403675,46.09507648426635,26.245620523917875,4.041444539729339,,6.86706173028301,0.10656006672459023,,
Coloronda,38469235,0000000000000000020d,111.73083379533212,22.824961932151414,56.46458967620657,9.868987472766593,38.26259220269394,4.980091615495748,,0.7463124663696289,,,
"Comercial Jabu, S.L.",38480976,0000000000000000020e,12.850109008092538,1.3492914782384535,9.00548172455049,0.2010324504334693,0.33027978726256124,0.06501228255447687,,0.003547407165527344,,,
Compañia Cervecera Damm,38481001,0000000000000000020f,18.518592632154043,1.9194390538468904,17.182736112944717,7.155130518610217,88.26298557043165,4.6516576587964815,,119.18231436825134,0.005402867004394531,,
Complejo Agroalimentario Bejar,38480966,00000000000000000210,44.66217904521435,0.6851002331502278,128.16128868563155,0.834187768845502,3.4747704945573394,0.11493211199951171,,0.010949887145996094,,,
"Complejo Industrial Mataderos Industriales Soler, S.A. (Prolongo) Y Faccsa",38481007,00000000000000000211,46.51308954855528,9.723519860577513,71.48647875345198,23.085512947377882,40.37089747428505,3.940486118082203,,0.5047496643016142,0.005763463256835938,,
